Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-06-24,2014,6,24,Tuesday,24,2014-24,2704.13,2707.93,2684.09,2704.08,0,2704.08,0.0,2770.7914285714287,2835.5988
2014-06-25,2014,6,25,Wednesday,25,2014-25,2704.08,2707.4,2681.39,2693.42,0,2693.42,-0.0039,2761.347142857143,2831.7696
2014-06-26,2014,6,26,Thursday,25,2014-25,2693.42,2728.57,2690.86,2720.69,0,2720.69,0.0101,2752.381428571429,2829.4312
2014-06-27,2014,6,27,Friday,25,2014-25,2720.69,2742.28,2719.49,2733.07,0,2733.07,0.0046,2743.6692857142857,2828.1948
2014-06-30,2014,6,30,Monday,25,2014-25,2733.07,2748.62,2715.21,2720.09,0,2720.09,-0.0046999999999999,2734.3735714285717,2825.7266000000004
2014-07-01,2014,7,1,Tuesday,25,2014-25,2720.09,2744.22,2713.53,2742.09,0,2742.09,0.0081,2727.3764285714287,2823.2682
2014-07-02,2014,7,2,Wednesday,26,2014-26,2742.09,2751.75,2739.05,2745.48,0,2745.48,0.0012,2721.679285714285,2820.208
2014-07-03,2014,7,3,Thursday,26,2014-26,2745.48,2782.62,2745.48,2780.75,0,2780.75,0.0128,2724.625714285714,2818.3262
2014-07-04,2014,7,4,Friday,26,2014-26,2780.75,2787.76,2777.12,2778.27,0,2778.27,-0.0009,2727.897857142857,2816.7210000000005
2014-07-07,2014,7,7,Monday,26,2014-26,2778.27,2781.08,2735.34,2737.69,0,2737.69,-0.0146,2730.147857142857,2814.7178000000004
2014-07-08,2014,7,8,Tuesday,26,2014-26,2737.69,2743.67,2682.24,2695.42,0,2695.42,-0.0154,2729.2357142857145,2811.888
2014-07-09,2014,7,9,Wednesday,27,2014-27,2695.42,2697.31,2655.42,2662.96,0,2662.96,-0.012,2724.417142857143,2807.9586
2014-07-10,2014,7,10,Thursday,27,2014-27,2662.96,2672.6,2633.39,2657.99,0,2657.99,-0.0019,2719.723571428571,2803.6474
2014-07-11,2014,7,11,Friday,27,2014-27,2657.99,2682.21,2657.43,2664.63,0,2664.63,0.0025,2716.9021428571427,2799.0580000000004
2014-07-12,2014,7,12,Saturday,27,2014-27,2664.63,2664.63,2664.63,2664.63,0,2664.63,0.0,2714.0842857142857,2794.281
2014-07-14,2014,7,14,Monday,27,2014-27,2664.63,2697.25,2664.63,2689.98,0,2689.98,0.0095,2713.8385714285714,2790.2612
2014-07-15,2014,7,15,Tuesday,27,2014-27,2689.98,2696.93,2652.37,2655.48,0,2655.48,-0.0128,2709.180714285714,2785.7436
2014-07-16,2014,7,16,Wednesday,28,2014-28,2655.48,2690.03,2649.27,2688.44,0,2688.44,0.0124,2705.992857142857,2781.6404
2014-07-17,2014,7,17,Thursday,28,2014-28,2688.44,2690.98,2670.23,2674.79,0,2674.79,-0.0051,2702.757142857143,2777.1426
2014-07-18,2014,7,18,Friday,28,2014-28,2674.79,2694.55,2640.03,2692.22,0,2692.22,0.0065,2699.195,2773.0507999999995
2014-07-20,2014,7,20,Sunday,28,2014-28,2692.22,2692.22,2692.22,2692.22,0,2692.22,0.0,2695.3907142857142,2768.5878
2014-07-21,2014,7,21,Monday,28,2014-28,2692.22,2702.6,2671.78,2679.7,0,2679.7,-0.0046999999999999,2688.172857142857,2764.205
2014-07-22,2014,7,22,Tuesday,28,2014-28,2679.7,2703.55,2679.7,2699.89,0,2699.89,0.0075,2682.574285714286,2761.6964
2014-07-23,2014,7,23,Wednesday,29,2014-29,2699.89,2729.87,2699.89,2719.13,0,2719.13,0.0070999999999999,2681.248571428572,2759.9708
2014-07-24,2014,7,24,Thursday,29,2014-29,2719.13,2733.52,2675.64,2684.6,0,2684.6,-0.0127,2680.475714285714,2757.3152
2014-07-25,2014,7,25,Friday,29,2014-29,2684.6,2690.67,2661.66,2663.7,0,2663.7,-0.0078,2680.528571428571,2754.2210000000005
2014-07-27,2014,7,27,Sunday,29,2014-29,2663.7,2663.7,2663.7,2663.7,0,2663.7,0.0,2680.9364285714287,2750.3782
2014-07-28,2014,7,28,Monday,29,2014-29,2663.7,2673.71,2628.44,2633.44,0,2633.44,-0.0113999999999999,2678.708571428572,2745.5959999999995
2014-07-29,2014,7,29,Tuesday,29,2014-29,2633.44,2677.67,2633.44,2658.28,0,2658.28,0.0093999999999999,2678.255,2741.782
2014-07-30,2014,7,30,Wednesday,30,2014-30,2658.28,2663.51,2643.54,2650.07,0,2650.07,-0.0031,2675.404285714286,2737.8038
2014-07-31,2014,7,31,Thursday,30,2014-30,2650.07,2661.34,2628.88,2653.84,0,2653.84,0.0014,2675.2871428571425,2733.026
2014-08-01,2014,8,1,Friday,30,2014-30,2653.84,2657.43,2629.14,2640.31,0,2640.31,-0.0051,2671.849285714285,2728.0466
2014-08-02,2014,8,2,Saturday,30,2014-30,2640.31,2640.31,2640.31,2640.31,0,2640.31,0.0,2669.386428571429,2723.995
2014-08-04,2014,8,4,Monday,30,2014-30,2640.31,2656.02,2621.06,2635.29,0,2635.29,-0.0019,2665.32,2719.9088
2014-08-05,2014,8,5,Tuesday,30,2014-30,2635.29,2658.81,2632.62,2657.64,0,2657.64,0.0085,2662.85,2716.2786
2014-08-06,2014,8,6,Wednesday,31,2014-31,2657.64,2657.64,2615.24,2638.54,0,2638.54,-0.0072,2659.91,2712.6195999999995
2014-08-07,2014,8,7,Thursday,31,2014-31,2638.54,2651.15,2631.67,2634.16,0,2634.16,-0.0017,2655.215,2708.6798
2014-08-08,2014,8,8,Friday,31,2014-31,2634.16,2634.16,2601.19,2627.69,0,2627.69,-0.0025,2648.683571428571,2704.7208
2014-08-10,2014,8,10,Sunday,31,2014-31,2627.69,2627.69,2627.69,2627.69,0,2627.69,0.0,2644.618571428572,2700.3504
2014-08-11,2014,8,11,Monday,31,2014-31,2627.69,2659.35,2627.69,2652.13,0,2652.13,0.0093,2643.792142857143,2696.2922000000003
2014-08-12,2014,8,12,Tuesday,31,2014-31,2652.13,2666.13,2646.37,2658.17,0,2658.17,0.0023,2643.3971428571426,2692.451
2014-08-13,2014,8,13,Wednesday,32,2014-32,2658.17,2682.92,2655.76,2678.79,0,2678.79,0.0078,2646.6364285714285,2689.2258
2014-08-14,2014,8,14,Thursday,32,2014-32,2678.79,2682.04,2665.59,2668.49,0,2668.49,-0.0038,2647.365714285714,2686.0907999999995
2014-08-15,2014,8,15,Friday,32,2014-32,2668.49,2696.15,2666.59,2672.01,0,2672.01,0.0013,2648.932857142857,2684.741
