Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-09-05,2014,9,5,Friday,35,2014-35,881.81,882.41,871.51,872.68,0,872.68,-0.0104,872.2385714285714,826.8725999999999
2014-09-08,2014,9,8,Monday,35,2014-35,872.68,883.59,867.13,883.59,0,883.59,0.0125,874.0892857142857,827.7564
2014-09-09,2014,9,9,Tuesday,35,2014-35,883.59,884.17,875.42,880.21,0,880.21,-0.0038,875.9142857142858,828.9138
2014-09-10,2014,9,10,Wednesday,36,2014-36,880.21,880.21,864.79,865.02,0,865.02,-0.0173,876.3435714285714,829.9578
2014-09-11,2014,9,11,Thursday,36,2014-36,865.02,874.56,859.89,862.36,0,862.36,-0.0031,876.2021428571428,831.2106
2014-09-12,2014,9,12,Friday,36,2014-36,862.36,865.41,853.25,856.03,0,856.03,-0.0073,875.8521428571429,832.3498
2014-09-13,2014,9,13,Saturday,36,2014-36,856.03,856.03,856.03,856.03,0,856.03,0.0,875.1178571428571,833.4889999999999
2014-09-15,2014,9,15,Monday,36,2014-36,856.03,858.63,846.67,852.82,0,852.82,-0.0037,873.3107142857143,834.4548
2014-09-16,2014,9,16,Tuesday,36,2014-36,852.82,852.82,835.45,839.89,0,839.89,-0.0152,870.4064285714286,835.3946
2014-09-17,2014,9,17,Wednesday,37,2014-37,839.89,852.69,839.89,848.08,0,848.08,0.0098,868.0871428571428,836.2339999999999
2014-09-18,2014,9,18,Thursday,37,2014-37,848.08,859.07,847.98,858.36,0,858.36,0.0121,866.2628571428571,837.4254
2014-09-19,2014,9,19,Friday,37,2014-37,858.36,869.64,858.36,859.5,0,859.5,0.0013,864.2385714285714,838.669
2014-09-22,2014,9,22,Monday,37,2014-37,859.5,860.05,849.12,850.91,0,850.91,-0.01,861.9492857142858,839.7408
2014-09-23,2014,9,23,Tuesday,37,2014-37,850.91,852.06,836.85,839.0,0,839.0,-0.0139999999999999,858.8914285714287,840.5704000000001
2014-09-24,2014,9,24,Wednesday,38,2014-38,839.0,844.94,831.66,844.82,0,844.82,0.0069,856.9014285714286,841.0046000000001
2014-09-25,2014,9,25,Thursday,38,2014-38,844.82,850.27,831.28,833.91,0,833.91,-0.0129,853.3528571428571,841.2017999999999
2014-09-26,2014,9,26,Friday,38,2014-38,833.91,841.45,825.36,840.14,0,840.14,0.0075,850.4907142857143,841.6944
2014-09-27,2014,9,27,Saturday,38,2014-38,840.14,840.14,840.14,840.14,0,840.14,0.0,848.7135714285715,842.2642
2014-09-29,2014,9,29,Monday,38,2014-38,840.14,846.04,836.48,845.55,0,845.55,0.0064,847.5128571428571,842.9422
2014-09-30,2014,9,30,Tuesday,38,2014-38,845.55,846.1,830.53,834.41,0,834.41,-0.0132,845.9685714285714,843.645
2014-10-01,2014,10,1,Wednesday,39,2014-39,834.41,835.63,821.08,822.98,0,822.98,-0.0137,843.6078571428571,844.117
