Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-06-23,2014,6,23,Monday,24,2014-24,7992.99,8017.29,7942.79,7962.05,0,7962.05,-0.0039,8078.189285714286,7957.4494
2014-06-24,2014,6,24,Tuesday,24,2014-24,7962.05,7990.82,7840.1,7872.09,0,7872.09,-0.0113,8065.498571428572,7953.217
2014-06-25,2014,6,25,Wednesday,25,2014-25,7872.09,7873.58,7816.53,7847.61,0,7847.61,-0.0031,8048.675714285715,7952.6068
2014-06-26,2014,6,26,Thursday,25,2014-25,7847.61,8001.15,7847.37,7999.77,0,7999.77,0.0194,8029.416428571429,7957.9212
2014-06-27,2014,6,27,Friday,25,2014-25,7999.77,8031.69,7976.95,8024.88,0,8024.88,0.0031,8015.525000000001,7965.1708
2014-06-30,2014,6,30,Monday,25,2014-25,8024.88,8061.1,7996.27,8053.24,0,8053.24,0.0034999999999999,8002.503571428571,7971.5212
2014-07-01,2014,7,1,Tuesday,25,2014-25,8053.24,8103.2,8050.41,8095.57,0,8095.57,0.0053,7997.245714285715,7975.9496
2014-07-02,2014,7,2,Wednesday,26,2014-26,8095.57,8127.64,8067.51,8081.95,0,8081.95,-0.0017,7988.456428571429,7977.5138
2014-07-03,2014,7,3,Thursday,26,2014-26,8081.95,8187.61,8081.95,8180.78,0,8180.78,0.0121999999999999,7997.012857142857,7982.894399999999
2014-07-04,2014,7,4,Friday,26,2014-26,8180.78,8212.57,8148.72,8154.16,0,8154.16,-0.0033,8007.081428571429,7986.7464
2014-07-07,2014,7,7,Monday,26,2014-26,8154.16,8157.29,8078.42,8090.78,0,8090.78,-0.0078,8015.995,7990.615399999999
2014-07-08,2014,7,8,Tuesday,26,2014-26,8090.78,8112.08,7933.89,7937.14,0,7937.14,-0.019,8017.590714285713,7991.4688
2014-07-09,2014,7,9,Wednesday,27,2014-27,7937.14,7943.91,7840.66,7902.95,0,7902.95,-0.0043,8013.9971428571425,7990.476
2014-07-10,2014,7,10,Thursday,27,2014-27,7902.95,7921.18,7757.38,7814.93,0,7814.93,-0.0111,8001.278571428571,7988.5936
2014-07-11,2014,7,11,Friday,27,2014-27,7814.93,7881.76,7809.02,7828.99,0,7828.99,0.0018,7991.774285714287,7985.8888
2014-07-12,2014,7,12,Saturday,27,2014-27,7828.99,7828.99,7828.99,7828.99,0,7828.99,0.0,7988.695714285714,7982.9188
2014-07-14,2014,7,14,Monday,27,2014-27,7828.99,7930.32,7828.99,7913.3,0,7913.3,0.0108,7993.387857142857,7982.313600000001
2014-07-15,2014,7,15,Tuesday,27,2014-27,7913.3,7927.08,7854.3,7878.56,0,7878.56,-0.0044,7984.73,7981.713200000001
2014-07-16,2014,7,16,Wednesday,28,2014-28,7878.56,7954.58,7858.34,7948.95,0,7948.95,0.0089,7979.306428571428,7980.2334
2014-07-17,2014,7,17,Thursday,28,2014-28,7948.95,7948.95,7879.42,7892.63,0,7892.63,-0.0070999999999999,7967.834285714285,7979.123199999999
2014-07-18,2014,7,18,Friday,28,2014-28,7892.63,7892.63,7790.58,7854.14,0,7854.14,-0.0049,7950.589285714285,7976.0128
2014-07-20,2014,7,20,Sunday,28,2014-28,7854.14,7854.14,7854.14,7854.14,0,7854.14,0.0,7934.317142857143,7973.369000000001
2014-07-21,2014,7,21,Monday,28,2014-28,7854.14,7858.13,7778.32,7802.91,0,7802.91,-0.0065,7907.326428571429,7969.6758
2014-07-22,2014,7,22,Tuesday,28,2014-28,7802.91,7943.63,7802.91,7932.51,0,7932.51,0.0166,7891.494285714286,7972.458199999999
2014-07-23,2014,7,23,Wednesday,29,2014-29,7932.51,7974.64,7919.28,7948.9,0,7948.9,0.0021,7881.360000000001,7977.912
2014-07-24,2014,7,24,Thursday,29,2014-29,7948.9,7965.54,7909.46,7965.54,0,7965.54,0.0021,7883.388571428572,7984.0108
2014-07-25,2014,7,25,Friday,29,2014-29,7965.54,8012.35,7954.8,7965.16,0,7965.16,0.0,7887.832142857143,7989.242999999999
2014-07-27,2014,7,27,Sunday,29,2014-29,7965.16,7965.16,7965.16,7965.16,0,7965.16,0.0,7898.562857142858,7992.9672
2014-07-28,2014,7,28,Monday,29,2014-29,7965.16,7970.51,7873.36,7898.4,0,7898.4,-0.0084,7903.520714285713,7993.806
2014-07-29,2014,7,29,Tuesday,29,2014-29,7898.4,7978.92,7883.22,7950.7,0,7950.7,0.0066,7912.214285714285,7995.350799999999
2014-07-30,2014,7,30,Wednesday,30,2014-30,7950.7,7963.99,7858.24,7871.08,0,7871.08,-0.01,7909.198571428571,7995.303199999999
2014-07-31,2014,7,31,Thursday,30,2014-30,7871.08,7876.7,7698.71,7721.5,0,7721.5,-0.019,7897.98,7990.2184
2014-08-01,2014,8,1,Friday,30,2014-30,7721.5,7723.01,7569.08,7633.7,0,7633.7,-0.0113999999999999,7875.462142857143,7981.8442
2014-08-02,2014,8,2,Saturday,30,2014-30,7633.7,7633.7,7633.7,7633.7,0,7633.7,0.0,7856.967142857144,7973.23
2014-08-04,2014,8,4,Monday,30,2014-30,7633.7,7667.91,7597.55,7634.7,0,7634.7,0.0001,7841.292857142857,7964.1884
2014-08-05,2014,8,5,Tuesday,30,2014-30,7634.7,7683.64,7618.48,7639.44,0,7639.44,0.0006,7825.957142857143,7955.1294
2014-08-06,2014,8,6,Wednesday,31,2014-31,7639.44,7639.44,7511.37,7559.25,0,7559.25,-0.0105,7808.552857142857,7945.456999999999
2014-08-07,2014,8,7,Thursday,31,2014-31,7559.25,7565.98,7488.92,7497.84,0,7497.84,-0.0081,7777.505,7934.4186
2014-08-08,2014,8,8,Friday,31,2014-31,7497.84,7522.47,7369.16,7481.98,0,7481.98,-0.0021,7744.153571428571,7922.3956
2014-08-10,2014,8,10,Sunday,31,2014-31,7481.98,7481.98,7481.98,7481.98,0,7481.98,0.0,7709.613571428571,7906.647200000001
2014-08-11,2014,8,11,Monday,31,2014-31,7481.98,7613.04,7481.98,7602.88,0,7602.88,0.0162,7683.736428571428,7894.3175999999985
2014-08-12,2014,8,12,Tuesday,31,2014-31,7602.88,7642.36,7569.48,7619.06,0,7619.06,0.0021,7659.014999999999,7881.988
2014-08-13,2014,8,13,Wednesday,32,2014-32,7619.06,7666.63,7565.47,7658.92,0,7658.92,0.0052,7641.909285714285,7871.7828
2014-08-14,2014,8,14,Thursday,32,2014-32,7658.92,7734.42,7643.36,7718.65,0,7718.65,0.0078,7625.334285714286,7862.055799999999
2014-08-15,2014,8,15,Friday,32,2014-32,7718.65,7767.78,7688.14,7695.32,0,7695.32,-0.003,7612.78,7854.7424
2014-08-18,2014,8,18,Monday,32,2014-32,7695.32,7787.63,7695.32,7779.51,0,7779.51,0.0109,7616.92357142857,7850.0686
2014-08-19,2014,8,19,Tuesday,32,2014-32,7779.51,7873.15,7779.51,7859.02,0,7859.02,0.0102,7633.017857142857,7847.9292
2014-08-20,2014,8,20,Wednesday,33,2014-33,7859.02,7867.13,7770.96,7783.12,0,7783.12,-0.0097,7643.690714285714,7845.2956
2014-08-21,2014,8,21,Thursday,33,2014-33,7783.12,7850.0,7764.69,7842.16,0,7842.16,0.0076,7658.509285714285,7843.0736
2014-08-22,2014,8,22,Friday,33,2014-33,7842.16,7868.76,7810.31,7863.87,0,7863.87,0.0028,7674.540000000001,7840.4912
2014-08-26,2014,8,26,Tuesday,33,2014-33,7863.87,7941.62,7863.57,7936.38,0,7936.38,0.0092,7701.477857142856,7839.977799999999
2014-08-27,2014,8,27,Wednesday,34,2014-34,7936.38,8022.87,7925.05,8000.81,0,8000.81,0.0081,7737.404285714286,7842.5522
2014-08-28,2014,8,28,Thursday,34,2014-34,8000.81,8014.17,7909.59,7912.8,0,7912.8,-0.011,7768.177142857143,7843.856000000001
2014-08-29,2014,8,29,Friday,34,2014-34,7912.8,7960.87,7892.58,7942.47,0,7942.47,0.0037,7801.069285714286,7842.71
2014-08-31,2014,8,31,Sunday,34,2014-34,7942.47,7942.47,7942.47,7942.47,0,7942.47,0.0,7825.325714285714,7841.0618
2014-09-01,2014,9,1,Monday,34,2014-34,7942.47,7973.52,7907.0,7941.23,0,7941.23,-0.0002,7848.337857142857,7838.8216
2014-09-02,2014,9,2,Tuesday,34,2014-34,7941.23,7995.84,7935.75,7995.84,0,7995.84,0.0069,7872.403571428572,7836.826999999999
2014-09-03,2014,9,3,Wednesday,35,2014-35,7995.84,8054.26,7983.36,7984.46,0,7984.46,-0.0014,7891.389999999999,7834.8772
2014-09-04,2014,9,4,Thursday,35,2014-35,7984.46,8006.31,7928.22,7985.02,0,7985.02,0.0001,7912.082857142857,7830.962
2014-09-05,2014,9,5,Friday,35,2014-35,7985.02,7985.02,7921.68,7931.79,0,7931.79,-0.0067,7922.959999999999,7826.514599999999
2014-09-08,2014,9,8,Monday,35,2014-35,7931.79,7934.18,7815.75,7826.32,0,7826.32,-0.0133,7920.624285714286,7821.2254
2014-09-09,2014,9,9,Tuesday,35,2014-35,7826.32,7870.68,7797.92,7815.18,0,7815.18,-0.0014,7922.914285714285,7818.7862
2014-09-10,2014,9,10,Wednesday,36,2014-36,7815.18,7835.22,7725.46,7784.53,0,7784.53,-0.0039,7918.797857142858,7816.4178
2014-09-11,2014,9,11,Thursday,36,2014-36,7784.53,7846.83,7706.58,7732.88,0,7732.88,-0.0066,7909.441428571428,7814.776800000001
2014-09-12,2014,9,12,Friday,36,2014-36,7732.88,7819.77,7722.15,7798.0,0,7798.0,0.0084,7899.557142857143,7814.157000000001
2014-09-13,2014,9,13,Saturday,36,2014-36,7798.0,7798.0,7798.0,7798.0,0,7798.0,0.0,7885.070714285714,7813.537200000001
2014-09-15,2014,9,15,Monday,36,2014-36,7798.0,7798.0,7729.98,7740.54,0,7740.54,-0.0074,7872.766428571429,7810.081999999999
2014-09-16,2014,9,16,Tuesday,36,2014-36,7740.54,7740.54,7656.8,7695.15,0,7695.15,-0.0059,7855.100714285714,7806.413799999998
